id,tweet_id,H1,H2,H3,I1,I2,I3,hostility_set1,identity_set1,hostility_set2,identity_set2,hostility_set3,identity_set3
1259, 1283304048863449513,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1260, 1506980556500418223,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1261, 1353137441342390583,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1275, 1473608843417796093,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1287, 1400297473317368110,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1288, 1324954334971263775,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1297, 1221130560135089720,hostile,hostile,hostile,race,race,none,hostile,race,hostile,race,hostile,race
1310, 1478876248812166217,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1333, 1516120063566144071,hostile,hostile,hostile,race,race,race,not hostile,none,hostile,race,hostile,race
1339, 1278402439411528706,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1344, 1261389497665153836,hostile,hostile,hostile,race,race,race,not hostile,none,hostile,race,hostile,race
1345, 1402309419858637748,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1348, 1404363120690134085,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1350, 1383395748192652607,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1352, 1463592215994739351,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1363, 1202805492389058532,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1366, 1584420067635490734,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1370, 1509357526225918040,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1379, 1274362706432353316,hostile,hostile,hostile,"race,religion","race,religion","race,religion",hostile,race,hostile,race,hostile,"religion,race"
1380, 1472341975906521739,hostile,hostile,hostile,religion,religion,gender,hostile,religion,hostile,religion,hostile,religion
1389, 1333445781891075854,hostile,hostile,hostile,religion,religion,religion,hostile,religion,hostile,religion,hostile,religion
1390, 1566221825441393649,hostile,hostile,hostile,religion,religion,religion,not hostile,none,hostile,religion,hostile,religion
1397, 1547176092980680364,not hostile,hostile,hostile,none,gender,gender,hostile,gender,hostile,gender,hostile,gender
1400, 1269814718379974473,not hostile,hostile,hostile,none,gender,none,hostile,gender,hostile,gender,hostile,gender
1401, 1310852667174356988,not hostile,hostile,hostile,none,gender,none,hostile,none,hostile,none,hostile,none
1404, 1261715376358762264,not hostile,hostile,hostile,none,"gender,religion,race",none,not hostile,none,hostile,religion,hostile,none
1405, 1224638484216531839,not hostile,hostile,hostile,none,none,gender,hostile,none,hostile,none,hostile,none
1407, 1391877726808113594,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1408, 1387191901698453287,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1410, 1493421465324473441,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1412, 1204066710590674612,not hostile,hostile,hostile,none,none,none,hostile,race,hostile,none,hostile,none
1418, 1323654120651066424,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1422, 1516397750733908195,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1431, 1423185894351531082,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1433, 1445402130547725034,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1435, 1528460065458564580,not hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
1439, 1465212974451317329,not hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
1440, 1370003610443814182,not hostile,hostile,hostile,none,race,none,hostile,none,hostile,none,hostile,none
1441, 1441405332703630934,not hostile,hostile,hostile,none,race,none,hostile,race,hostile,race,hostile,race
1442, 1567397287040593387,not hostile,hostile,hostile,none,race,race,not hostile,none,hostile,race,hostile,race
1444, 1531847124458404939,not hostile,hostile,hostile,none,race,race,hostile,race,hostile,race,hostile,"religion,race"
1445, 1531848995303062048,not hostile,hostile,hostile,none,race,none,hostile,race,hostile,race,hostile,race
1447, 1568374700034141256,not hostile,hostile,hostile,none,"race,religion",religion,hostile,none,hostile,religion,hostile,religion
1450, 1574039201801367274,not hostile,hostile,hostile,race,none,race,not hostile,none,hostile,race,hostile,race
1451, 1453130540714872264,not hostile,hostile,hostile,race,none,race,not hostile,none,hostile,race,hostile,race
1452, 1470750443533031451,not hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1453, 1342580763442307389,not hostile,hostile,not hostile,none,gender,none,hostile,none,not hostile,none,not hostile,none
1459, 1515120659937815786,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1468, 1578930427695369332,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1472, 1555442069844860995,not hostile,hostile,not hostile,none,race,none,not hostile,none,not hostile,none,not hostile,none
1474, 1208234521904030983,not hostile,hostile,not hostile,none,race,none,hostile,religion,not hostile,none,not hostile,none
1476, 1365397830716584904,not hostile,hostile,not hostile,none,race,none,not hostile,none,not hostile,none,not hostile,none
1480, 1551025084207601919,not hostile,hostile,not hostile,none,race,none,not hostile,none,hostile,none,hostile,none
1486, 1439117571697585126,not hostile,hostile,not hostile,none,race,none,not hostile,none,not hostile,none,not hostile,none
1487, 1564567505700273533,not hostile,hostile,not hostile,none,"race,gender",race,not hostile,none,not hostile,none,not hostile,none
1488, 1318902111053814445,not hostile,hostile,not hostile,none,religion,none,not hostile,none,not hostile,none,not hostile,none
1489, 1341936450374426214,not hostile,hostile,not hostile,none,"religion,race",none,not hostile,none,not hostile,none,not hostile,none
1490, 1503022642299082178,not hostile,hostile,not hostile,race,race,none,not hostile,none,not hostile,none,not hostile,none
1500, 1242053154636139356,not hostile,hostile,not hostile,none,none,none,not hostile,none,hostile,none,hostile,none
1504, 1203678713550099710,not hostile,hostile,not hostile,none,none,none,hostile,none,hostile,none,hostile,none
1509, 1203756741386355743,not hostile,hostile,not hostile,none,none,none,hostile,none,hostile,none,hostile,none
1515, 1205195784119130546,not hostile,hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1516, 1365701437129052471,not hostile,hostile,not hostile,none,race,none,hostile,race,not hostile,none,not hostile,none
1519, 1453305103937645446,not hostile,hostile,not hostile,race,race,none,hostile,race,hostile,race,hostile,race
1521, 1396219749693423549,not hostile,not hostile,hostile,none,none,"race,gender",not hostile,none,not hostile,none,not hostile,none
1523, 1263597259876398043,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1525, 1510464495014016480,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1533, 1515011838788361148,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1539, 1336593729578383714,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1542, 1522627899603020558,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1544, 1338585746662453928,not hostile,not hostile,hostile,"race,religion",none,"race,religion",not hostile,none,not hostile,none,not hostile,none
1546, 1574240793835376081,not hostile,not hostile,not hostile,none,none,"gender,race",not hostile,none,not hostile,none,not hostile,none
1547, 1213701215768082731,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1558, 1574205591751670926,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1564, 1402613783026878414,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1575, 1393117518843272730,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1580, 1449217489535414519,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1583, 1402355764110530419,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1587, 1569159842193139803,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1591, 1360556287749736736,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1594, 1541097580888634949,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1595, 1533251005695464252,not hostile,not hostile,not hostile,none,none,none,hostile,race,not hostile,none,not hostile,none
1598, 1374017479757141820,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1599, 1363132902168061861,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1600, 1576142190986596999,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1601, 1555238020486417630,not hostile,not hostile,not hostile,none,none,none,hostile,race,not hostile,none,not hostile,none
1602, 1524286549651658726,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1604, 1443111331706955950,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1609, 1545066902111390698,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1611, 1280430115512926544,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1612, 1487275280759897020,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1616, 1485489385860987136,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1617, 1381521641707390518,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1630, 1458271541038380553,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1635, 1226024430065623024,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1639, 1535322087736148995,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1642, 1277156282369405345,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1645, 1571290707271869749,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1646, 1268707194790680416,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1659, 1531331432787747439,not hostile,not hostile,not hostile,none,none,race,not hostile,none,not hostile,none,not hostile,none
1660, 1462730976613279458,not hostile,not hostile,not hostile,none,none,race,not hostile,none,not hostile,none,not hostile,none
1665, 1395787005936538806,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1683, 1586899160418927549,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1690, 1510618691381162486,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1694, 1446938989372754757,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1704, 1341593544064512150,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1717, 1437515635237776078,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1720, 1219375177717475928,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1732, 1583810072246473640,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1741, 1379288903510068800,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1742, 1417664554392630893,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1768, 1442787281212139759,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1770, 1336650483833488119,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1772, 1561911730641647624,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1775, 1260678140886107039,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1778, 1564937869707656478,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1783, 1527741854458191778,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1785, 1345828087218891340,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1797, 1480243193903378679,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
